@relation users

@attribute stationId {8504182,8588858,8504181,8504065,8588699,8504066,8504184,8589145,8589269,8589148,8589143,8589140,8577725,8504100,8504067,8504188,8590020,8503015,8504622,8504070,8504071,8589139,8504074,8587238,8589135,8589130,8594991,8577837,8504758,8504912,8593300,8504630,8504631,8506899,8577790,8504480,8504086,8587227,8577819,8593275,8593276,8593277,8577821,8593279,8577786,8577820,8504883,8577784,8577785,8504400,8504881,8577807,8577814,8570463,8577815,8577812,8577779,8577810,8573694,8593289,8577811,8570465,8593280,8593281,8577890,8504932,8593284,8582159,8588535,8504944,8592366,8592367,8593291,8508076,8580521,8570557,8589175,8593617,8593616,8589177,8589176,8570440,8592374,8592375,8592376,null,8592377,8593622,8592378,8592379,8002102,8589168,8589169,8588350,8588352,8588990,8504605,8593593,8592385,8589161,8592387,8592389,8577743,8577741,8592382,8588343,8588860,8589157,8588345,8587255,8588344,8589158,8589153,8588341,8506190,8577736,8589150,8593247,8581701,8503000,8504975}
@attribute hourOfDay {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}
@attribute minuteOfHour {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59}
@attribute dayOfWeek {0,1,2,3,4,5,6,7}
@attribute weekday {true,false}
@attribute previousStationId {8504182,8588858,8504181,8504065,8588699,8504066,8504184,8589145,8589269,8589148,8589143,8589140,8577725,8504100,8504067,8504188,8590020,8503015,8504622,8504070,8504071,8589139,8504074,8587238,8589135,8589130,8594991,8577837,8504758,8504912,8593300,8504630,8504631,8506899,8577790,8504480,8504086,8587227,8577819,8593275,8593276,8593277,8577821,8593279,8577786,8577820,8504883,8577784,8577785,8504400,8504881,8577807,8577814,8570463,8577815,8577812,8577779,8577810,8573694,8593289,8577811,8570465,8593280,8593281,8577890,8504932,8593284,8582159,8588535,8504944,8592366,8592367,8593291,8508076,8580521,8570557,8589175,8593617,8593616,8589177,8589176,8570440,8592374,8592375,8592376,null,8592377,8593622,8592378,8592379,8002102,8589168,8589169,8588350,8588352,8588990,8504605,8593593,8592385,8589161,8592387,8592389,8577743,8577741,8592382,8588343,8588860,8589157,8588345,8587255,8588344,8589158,8589153,8588341,8506190,8577736,8589150,8593247,8581701,8503000,8504975}

@data
8592376,18,2,2,true,null
8504181,12,25,3,true,null
8592376,18,30,3,true,8504181
8577741,14,59,4,true,null
8592382,14,52,5,true,null
8592374,17,28,5,true,8592382
8588860,17,38,5,true,8592374
8577785,19,10,5,true,8588860
8577807,8,9,3,true,null
8577741,9,41,4,true,null
8504100,9,23,6,true,null
8592376,10,57,7,false,null
8589153,9,4,2,true,null
8593622,10,28,4,true,null
8504067,15,34,7,false,null
8593280,16,7,7,false,8504067
8594991,16,27,7,false,8593280
8593616,20,41,7,false,8594991
8593617,20,42,7,false,8593616
8589175,16,44,5,true,null
8588341,10,20,6,true,null
8577785,15,49,2,true,null
8504100,15,53,4,true,null
8577785,14,30,5,true,null
8592376,20,27,5,true,8577785
8592389,10,47,3,true,null
8592376,20,0,5,true,null
8588535,12,50,5,true,8592376
8588341,11,4,6,true,null
8588344,11,31,7,false,null
8592376,7,19,2,true,null
8593280,5,18,4,true,null
8588535,6,21,5,true,null
8593284,9,48,5,true,8588535
8592376,13,11,5,true,8593284
8592382,14,46,7,false,null
8577811,15,4,7,false,8592382
8504086,16,49,2,true,null
8508076,11,49,3,true,null
8503015,9,12,4,true,null
8506899,9,41,4,true,8503015
8580521,9,49,4,true,8506899
8573694,10,2,4,true,8580521
8581701,10,17,4,true,8573694
8580521,10,29,4,true,8581701
8570557,12,45,4,true,8580521
8504188,13,53,5,true,null
8593300,13,55,5,true,8504188
8577785,13,41,3,true,null
8577811,14,57,4,true,null
8577810,14,57,4,true,8577811
8504100,17,20,4,true,8577810
8589148,19,51,4,true,8504100
8577725,14,18,6,true,null
8577807,9,6,3,true,null
8592376,4,43,5,true,null
8588345,11,57,3,true,null
8588343,13,32,3,true,8588345
8504100,16,31,3,true,8588343
8577820,18,25,3,true,8504100
8593291,13,20,4,true,null
8588352,10,45,5,true,null
8588341,6,6,2,true,null
8589153,6,20,2,true,8588341
8504912,7,16,4,true,null
8504100,17,52,6,true,null
8588858,18,23,6,true,8504100
8593275,14,1,1,false,null
8504605,8,33,4,true,null
8504100,12,32,5,true,null
8592374,9,44,6,true,null
8504100,10,58,4,true,null
8503000,7,35,5,true,null
8582159,11,6,5,true,8503000
8506190,11,20,5,true,8582159
8592376,19,34,6,true,null
8504100,19,58,2,true,null
8577812,13,28,4,true,null
8588535,6,52,2,true,null
8570465,9,45,2,true,8588535
8592376,21,11,3,true,null
8587255,8,19,4,true,null
8589139,8,44,4,true,8587255
8592376,18,12,4,true,8589139
8589153,7,3,5,true,null
8577784,7,3,5,true,8589153
8592376,7,14,7,false,null
8570465,14,36,7,false,8592376
8589157,14,8,1,false,null
8587238,17,32,1,false,8589157
8577736,12,23,2,true,null
8577779,17,2,2,true,8577736
8589168,12,54,6,true,null
8588341,13,11,6,true,8589168
8577890,16,0,6,true,8588341
8504932,16,1,6,true,8577890
8592374,11,3,5,true,null
8592376,19,42,1,false,null
8592379,11,40,3,true,null
8592382,8,47,5,true,null
8570440,8,43,3,true,null
8504066,9,46,3,true,8570440
8589157,14,21,6,true,null
8589161,18,21,6,true,8589157
8577837,18,21,6,true,8589161
8589158,19,50,6,true,8577837
8504066,6,23,5,true,null
8588535,7,28,5,true,8504066
8592376,5,18,7,false,null
8592374,16,29,3,true,null
8592378,15,28,4,true,null
8593280,14,54,5,true,null
8504074,7,34,3,true,null
8504912,10,44,3,true,8504074
8504975,15,10,4,true,null
8577785,12,51,6,true,null
8588535,8,21,4,true,null
8593277,12,1,4,true,8588535
8577785,6,25,5,true,null
8593289,5,27,3,true,null
8592374,20,22,7,false,null
8577810,16,38,1,false,null
8592376,8,19,7,false,null
8589161,8,33,7,false,8592376
8592376,4,39,3,true,null
8577819,6,56,4,true,null
8592376,4,35,5,true,null
8592374,5,35,6,true,null
8592376,4,11,7,false,null
8588535,7,19,5,true,null
8592376,4,34,6,true,null
8577785,11,52,6,true,8592376
8592376,7,4,2,true,null
8504182,15,18,2,true,8592376
8592376,9,31,4,true,null
8588341,11,49,6,true,null
8592376,5,37,2,true,null
8504944,13,6,3,true,null
8592376,5,22,4,true,null
8587227,12,40,5,true,null
8592376,8,30,5,true,8587227
8577812,8,44,5,true,8592376
8002102,21,6,7,false,null
8592374,8,30,2,true,null
8589175,8,17,4,true,null
8577821,16,43,5,true,null
8577785,16,33,6,true,null
8592376,13,48,7,false,null
8504881,14,36,7,false,8592376
8504066,18,24,7,false,8504881
8504065,20,46,7,false,8504066
8592376,8,50,3,true,null
8593593,7,34,4,true,null
8592376,5,19,5,true,null
8592374,8,15,6,true,null
8504100,8,15,6,true,8592374
8504630,21,53,6,true,8504100
8577743,22,41,6,true,8504630
8589158,6,47,2,true,null
8589153,8,17,2,true,8589158
8592376,14,38,2,true,8589153
8504070,10,24,6,true,null
8592376,18,10,7,false,null
8504100,10,26,2,true,null
8577786,14,12,2,true,8504100
8592376,18,28,3,true,null
8589169,7,0,4,true,null
8577785,10,50,4,true,8589169
8592376,18,55,6,true,null
8592374,9,16,7,false,null
8590020,12,31,7,false,8592374
8588990,13,6,7,false,8590020
8588699,13,36,7,false,8588990
8593247,12,30,6,true,null
8581701,12,34,6,true,8593247
8592374,16,0,6,true,8581701
8504480,6,20,2,true,null
8587238,6,11,3,true,null
8589143,11,49,3,true,8587238
8589150,19,50,6,true,null
8592376,5,33,4,true,null
8504100,8,43,4,true,8592376
8577784,8,50,4,true,8504100
8592376,5,32,5,true,null
8504100,6,47,6,true,null
8592382,4,37,4,true,null
8504400,6,2,4,true,8592382
8592376,8,38,5,true,null
8592374,9,38,5,true,8592376
8577785,13,52,5,true,8592374
8593281,7,56,4,true,null
8593276,8,44,4,true,8593281
8592376,14,20,5,true,null
8592385,12,33,2,true,null
8592377,16,15,2,true,8592385
8577810,19,42,2,true,8592377
8593277,13,35,3,true,null
8592376,9,17,4,true,null
8587238,14,18,4,true,8592376
8592374,17,36,4,true,8587238
8592376,8,4,5,true,null
8593291,16,22,5,true,8592376
8592376,5,58,6,true,null
